PNword	review
차이	amd 프로세서 는 인텔 과 달리 싱글 / 듀얼 채널 성능 차이 가 좀 있 다고 하 니 듀얼 채널 구성 은 필수 겠 지요
좋	i5 노트북 보다 저렴 하 면서 더 좋 은 그래픽 성능
좋	배송 도 빠르 고 제품 도 좋 습니다 배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다 
좋	배송 도 빠르 고 제품 도 좋 습니다 배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다 
좋	배송 도 빠르 고 제품 도 좋 습니다 배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다 
성능도	배송 도 빠르 고 제품 도 좋 습니다 배송 도 빠르 고 포장 도 안전하게 오 았 습니다 레노버 as 때문 에 구매 를 고민 하 다가 가격 대비 성능 이 좋 아서 구매 를 하 았 습니다 생각 보다 제품 마 감도 좋 았 어요 성능도 기대 이상 이 이 ㅂ니다
만족	배송 도 빠르 어요 디자인 성능 모두 만족 하 ㅂ니다
만족	디자인 성능 모두 만족 하 ㅂ니다 배송 도 빠르 어요
만족	디자인 성능 모두 만족 하 ㅂ니다
만족	만족 하 ㅂ니다 이 가격 에 이 성능 이 라니
만족	이 가격 에 이 정도 성능 액정 무게 만족 시키 기 어렵 ᆯ 듯 요
만족	어쨰든 디자인 , 가격 , 성능 모두 너무나 도 만족 하 ㅂ니다
매우	원래 는 해외 직구 알아보 고 있 었 는데 가격 도 착하 고 받 아 보 니 성능 은 월등 하 고 마감 이랑 퀄리티 도 가격 에 비하 아 매우 우수 하 네요 좋 습니다 
좋	원래 는 해외 직구 알아보 고 있 었 는데 가격 도 착하 고 받 아 보 니 성능 은 월등 하 고 마감 이랑 퀄리티 도 가격 에 비하 아 매우 우수 하 네요 좋 습니다
좋	진짜 좋 습니다 원래 는 해외 직구 알아보 고 있 었 는데 가격 도 착하 고 받 아 보 니 성능 은 월등 하 고 마감 이랑 퀄리티 도 가격 에 비하 아 매우 우수 하 네요 좋 습니다 
매우	진짜 좋 습니다 원래 는 해외 직구 알아보 고 있 었 는데 가격 도 착하 고 받 아 보 니 성능 은 월등 하 고 마감 이랑 퀄리티 도 가격 에 비하 아 매우 우수 하 네요 좋 습니다 
좋	진짜 좋 습니다 원래 는 해외 직구 알아보 고 있 었 는데 가격 도 착하 고 받 아 보 니 성능 은 월등 하 고 마감 이랑 퀄리티 도 가격 에 비하 아 매우 우수 하 네요 좋 습니다
만족	가성비 최고 이 가격 에 이 정도 성능 액정 무게 만족 시키 기 어렵 ᆯ 듯 요
만족	어쨰든 디자인 , 가격 , 성능 모두 너무나 도 만족 하 ㅂ니다
좋	사양 은 선택 이 니 하드웨어 성능 에 따라가 ㅂ니다 전 8 gb 라 이제 ᆫ 5 512 선택 으로 하 았 고 영화 보 거나 인강 또는 웹서핑 용 으로 구매 하 았 습니다 가볍 다는 메이저 급 노트북 대비 무게 는 나가 지만 휴대성 도 좋 습니다 잘 쓰 겠 습니다
매우	4 kg 가 생각 보다 무겁지 만 성능 생각 하 면 가성비 가 매우 뛰어나 ᆫ 제품 이 라고 생각 하 ㅂ니다
만족	빠르 ᆫ 배송 감사드리 고 가격 대비 성능 짱 이 ㅂ니다 하 ᆫ 가지 아쉽 ᆫ 점 은 야간 의 소음 과 이벤트 가 더 확대 되 ᆫ 것 네 요 그 외 에 는 전체 적 으로 만족 하 ㅂ니다
좋	마침 적당 하 ᆫ 가격대 의 노트북 을 찾 고 있 었 는데 , 이 가격대 에 꽤나 가성비 있 는 성능 의 노트북 을 딱 만나 아서 좋 았 네요 사은품 도 만족 : ) 디자인 블루 로 사 았 는데 깔끔 하 고 만족스럽 습니다 
만족	마침 적당 하 ᆫ 가격대 의 노트북 을 찾 고 있 었 는데 , 이 가격대 에 꽤나 가성비 있 는 성능 의 노트북 을 딱 만나 아서 좋 았 네요 사은품 도 만족 : ) 디자인 블루 로 사 았 는데 깔끔 하 고 만족스럽 습니다
좋	라 이제 ᆫ 씨 핑 ㅠ ips 패널 은 현재 이 제품 만 있 는 듯 가격 대비 성능 좋 고 램 은 + 4 업글 추천 드리 ㅂ니다
